,State,Gender,Specialty,OpioidP,NumGender,NumState,NumSpeciality,StateNumber,StateName,Population,Deaths
15025,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15026,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15027,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15028,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15029,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15030,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15031,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15032,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15033,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15034,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15035,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15036,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15037,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15038,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15039,NV,M,Pain.Management,1,2,34,3,28,Nevada,2790136,545
15040,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15041,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15042,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15043,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15044,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15045,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15046,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15047,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15048,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15049,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15050,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15051,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15052,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15053,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15054,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15055,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15056,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15057,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15058,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15059,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15060,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15061,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15062,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15063,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15064,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15065,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15066,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15067,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15068,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15069,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15070,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15071,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15072,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15073,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15074,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15075,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15076,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15077,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15078,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15079,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15080,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15081,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15082,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15083,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15084,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15085,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15086,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15087,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15088,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15089,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15090,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15091,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15092,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15093,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15094,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15095,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15096,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15097,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15098,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15099,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15100,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15101,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15102,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15103,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15104,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15105,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15106,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15107,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15108,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15109,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15110,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15111,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15112,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15113,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15114,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15115,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15116,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15117,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15118,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15119,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15120,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15121,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15122,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15123,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15124,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15125,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15126,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15127,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15128,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15129,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15130,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15131,NV,F,other,1,1,34,2,28,Nevada,2790136,545
15132,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15133,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15134,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15135,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15136,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15137,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15138,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15139,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15140,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15141,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15142,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15143,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15144,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15145,NV,F,General,0,1,34,4,28,Nevada,2790136,545
15146,NV,F,General,1,1,34,4,28,Nevada,2790136,545
15147,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15148,NV,M,other,0,2,34,2,28,Nevada,2790136,545
15149,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15150,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15151,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15152,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15153,NV,M,General,1,2,34,4,28,Nevada,2790136,545
15154,NV,M,other,1,2,34,2,28,Nevada,2790136,545
15155,NV,M,Surgeon,1,2,34,1,28,Nevada,2790136,545
15156,NV,M,General,0,2,34,4,28,Nevada,2790136,545
15157,NV,F,other,0,1,34,2,28,Nevada,2790136,545
15158,NY,F,General,0,1,35,4,32,New York,19651127,2300
15159,NY,F,other,0,1,35,2,32,New York,19651127,2300
15160,NY,F,other,1,1,35,2,32,New York,19651127,2300
15161,NY,M,other,0,2,35,2,32,New York,19651127,2300
15162,NY,F,other,1,1,35,2,32,New York,19651127,2300
15163,NY,M,General,1,2,35,4,32,New York,19651127,2300
15164,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15165,NY,F,General,1,1,35,4,32,New York,19651127,2300
15166,NY,F,other,1,1,35,2,32,New York,19651127,2300
15167,NY,M,other,1,2,35,2,32,New York,19651127,2300
15168,NY,M,other,0,2,35,2,32,New York,19651127,2300
15169,NY,M,other,0,2,35,2,32,New York,19651127,2300
15170,NY,M,other,1,2,35,2,32,New York,19651127,2300
15171,NY,M,other,1,2,35,2,32,New York,19651127,2300
15172,NY,M,other,0,2,35,2,32,New York,19651127,2300
15173,NY,M,other,0,2,35,2,32,New York,19651127,2300
15174,NY,M,other,0,2,35,2,32,New York,19651127,2300
15175,NY,M,other,0,2,35,2,32,New York,19651127,2300
15176,NY,F,General,0,1,35,4,32,New York,19651127,2300
15177,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15178,NY,M,other,1,2,35,2,32,New York,19651127,2300
15179,NY,F,other,0,1,35,2,32,New York,19651127,2300
15180,NY,F,other,0,1,35,2,32,New York,19651127,2300
15181,NY,M,other,1,2,35,2,32,New York,19651127,2300
15182,NY,M,other,1,2,35,2,32,New York,19651127,2300
15183,NY,F,other,1,1,35,2,32,New York,19651127,2300
15184,NY,M,General,0,2,35,4,32,New York,19651127,2300
15185,NY,F,other,1,1,35,2,32,New York,19651127,2300
15186,NY,M,other,0,2,35,2,32,New York,19651127,2300
15187,NY,M,General,0,2,35,4,32,New York,19651127,2300
15188,NY,F,other,0,1,35,2,32,New York,19651127,2300
15189,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15190,NY,M,Pain.Management,1,2,35,3,32,New York,19651127,2300
15191,NY,F,General,0,1,35,4,32,New York,19651127,2300
15192,NY,F,other,1,1,35,2,32,New York,19651127,2300
15193,NY,F,General,0,1,35,4,32,New York,19651127,2300
15194,NY,M,other,0,2,35,2,32,New York,19651127,2300
15195,NY,F,General,1,1,35,4,32,New York,19651127,2300
15196,NY,M,other,0,2,35,2,32,New York,19651127,2300
15197,NY,M,other,0,2,35,2,32,New York,19651127,2300
15198,NY,F,other,1,1,35,2,32,New York,19651127,2300
15199,NY,M,General,1,2,35,4,32,New York,19651127,2300
15200,NY,F,General,0,1,35,4,32,New York,19651127,2300
15201,NY,M,other,0,2,35,2,32,New York,19651127,2300
15202,NY,F,General,1,1,35,4,32,New York,19651127,2300
15203,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15204,NY,F,other,0,1,35,2,32,New York,19651127,2300
15205,NY,M,General,0,2,35,4,32,New York,19651127,2300
15206,NY,F,General,1,1,35,4,32,New York,19651127,2300
15207,NY,M,General,1,2,35,4,32,New York,19651127,2300
15208,NY,F,other,0,1,35,2,32,New York,19651127,2300
15209,NY,M,General,1,2,35,4,32,New York,19651127,2300
15210,NY,F,other,0,1,35,2,32,New York,19651127,2300
15211,NY,F,General,0,1,35,4,32,New York,19651127,2300
15212,NY,M,other,1,2,35,2,32,New York,19651127,2300
15213,NY,F,Pain.Management,1,1,35,3,32,New York,19651127,2300
15214,NY,F,General,0,1,35,4,32,New York,19651127,2300
15215,NY,M,other,1,2,35,2,32,New York,19651127,2300
15216,NY,M,General,0,2,35,4,32,New York,19651127,2300
15217,NY,F,other,0,1,35,2,32,New York,19651127,2300
15218,NY,M,other,1,2,35,2,32,New York,19651127,2300
15219,NY,M,other,1,2,35,2,32,New York,19651127,2300
15220,NY,M,other,0,2,35,2,32,New York,19651127,2300
15221,NY,M,other,1,2,35,2,32,New York,19651127,2300
15222,NY,F,General,0,1,35,4,32,New York,19651127,2300
15223,NY,M,General,1,2,35,4,32,New York,19651127,2300
15224,NY,M,General,1,2,35,4,32,New York,19651127,2300
15225,NY,M,other,1,2,35,2,32,New York,19651127,2300
15226,NY,M,General,0,2,35,4,32,New York,19651127,2300
15227,NY,F,other,0,1,35,2,32,New York,19651127,2300
15228,NY,M,other,1,2,35,2,32,New York,19651127,2300
15229,NY,M,other,0,2,35,2,32,New York,19651127,2300
15230,NY,F,General,1,1,35,4,32,New York,19651127,2300
15231,NY,F,General,0,1,35,4,32,New York,19651127,2300
15232,NY,M,General,0,2,35,4,32,New York,19651127,2300
15233,NY,F,other,1,1,35,2,32,New York,19651127,2300
15234,NY,M,other,0,2,35,2,32,New York,19651127,2300
15235,NY,F,other,1,1,35,2,32,New York,19651127,2300
15236,NY,F,General,0,1,35,4,32,New York,19651127,2300
15237,NY,F,General,1,1,35,4,32,New York,19651127,2300
15238,NY,F,General,0,1,35,4,32,New York,19651127,2300
15239,NY,M,General,0,2,35,4,32,New York,19651127,2300
15240,NY,F,General,0,1,35,4,32,New York,19651127,2300
15241,NY,M,General,0,2,35,4,32,New York,19651127,2300
15242,NY,M,General,0,2,35,4,32,New York,19651127,2300
15243,NY,M,other,1,2,35,2,32,New York,19651127,2300
15244,NY,M,other,1,2,35,2,32,New York,19651127,2300
15245,NY,M,other,0,2,35,2,32,New York,19651127,2300
15246,NY,M,other,0,2,35,2,32,New York,19651127,2300
15247,NY,F,other,1,1,35,2,32,New York,19651127,2300
15248,NY,F,other,0,1,35,2,32,New York,19651127,2300
15249,NY,M,other,1,2,35,2,32,New York,19651127,2300
15250,NY,M,other,0,2,35,2,32,New York,19651127,2300
15251,NY,F,other,0,1,35,2,32,New York,19651127,2300
15252,NY,M,General,1,2,35,4,32,New York,19651127,2300
15253,NY,F,General,1,1,35,4,32,New York,19651127,2300
15254,NY,M,other,1,2,35,2,32,New York,19651127,2300
15255,NY,F,other,1,1,35,2,32,New York,19651127,2300
15256,NY,M,other,0,2,35,2,32,New York,19651127,2300
15257,NY,M,General,1,2,35,4,32,New York,19651127,2300
15258,NY,M,other,0,2,35,2,32,New York,19651127,2300
15259,NY,M,other,1,2,35,2,32,New York,19651127,2300
15260,NY,F,other,0,1,35,2,32,New York,19651127,2300
15261,NY,F,other,0,1,35,2,32,New York,19651127,2300
15262,NY,M,other,0,2,35,2,32,New York,19651127,2300
15263,NY,M,General,0,2,35,4,32,New York,19651127,2300
15264,NY,M,other,0,2,35,2,32,New York,19651127,2300
15265,NY,M,General,0,2,35,4,32,New York,19651127,2300
15266,NY,F,other,0,1,35,2,32,New York,19651127,2300
15267,NY,F,other,1,1,35,2,32,New York,19651127,2300
15268,NY,F,General,1,1,35,4,32,New York,19651127,2300
15269,NY,M,other,1,2,35,2,32,New York,19651127,2300
15270,NY,M,other,1,2,35,2,32,New York,19651127,2300
15271,NY,F,other,0,1,35,2,32,New York,19651127,2300
15272,NY,M,General,1,2,35,4,32,New York,19651127,2300
15273,NY,F,General,0,1,35,4,32,New York,19651127,2300
15274,NY,M,other,1,2,35,2,32,New York,19651127,2300
15275,NY,M,other,0,2,35,2,32,New York,19651127,2300
15276,NY,F,General,1,1,35,4,32,New York,19651127,2300
15277,NY,M,other,0,2,35,2,32,New York,19651127,2300
15278,NY,M,other,0,2,35,2,32,New York,19651127,2300
15279,NY,F,other,0,1,35,2,32,New York,19651127,2300
15280,NY,M,other,1,2,35,2,32,New York,19651127,2300
15281,NY,M,General,0,2,35,4,32,New York,19651127,2300
15282,NY,M,other,0,2,35,2,32,New York,19651127,2300
15283,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15284,NY,M,other,0,2,35,2,32,New York,19651127,2300
15285,NY,F,General,1,1,35,4,32,New York,19651127,2300
15286,NY,M,General,0,2,35,4,32,New York,19651127,2300
15287,NY,M,General,0,2,35,4,32,New York,19651127,2300
15288,NY,F,other,1,1,35,2,32,New York,19651127,2300
15289,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15290,NY,F,General,1,1,35,4,32,New York,19651127,2300
15291,NY,F,other,0,1,35,2,32,New York,19651127,2300
15292,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15293,NY,F,Surgeon,1,1,35,1,32,New York,19651127,2300
15294,NY,M,other,0,2,35,2,32,New York,19651127,2300
15295,NY,M,other,0,2,35,2,32,New York,19651127,2300
15296,NY,M,other,0,2,35,2,32,New York,19651127,2300
15297,NY,M,other,1,2,35,2,32,New York,19651127,2300
15298,NY,F,General,1,1,35,4,32,New York,19651127,2300
15299,NY,F,other,0,1,35,2,32,New York,19651127,2300
15300,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15301,NY,M,General,0,2,35,4,32,New York,19651127,2300
15302,NY,F,other,0,1,35,2,32,New York,19651127,2300
15303,NY,M,General,1,2,35,4,32,New York,19651127,2300
15304,NY,F,Surgeon,1,1,35,1,32,New York,19651127,2300
15305,NY,M,General,0,2,35,4,32,New York,19651127,2300
15306,NY,M,other,0,2,35,2,32,New York,19651127,2300
15307,NY,M,other,0,2,35,2,32,New York,19651127,2300
15308,NY,M,other,0,2,35,2,32,New York,19651127,2300
15309,NY,M,other,1,2,35,2,32,New York,19651127,2300
15310,NY,M,other,1,2,35,2,32,New York,19651127,2300
15311,NY,F,General,1,1,35,4,32,New York,19651127,2300
15312,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15313,NY,F,Surgeon,0,1,35,1,32,New York,19651127,2300
15314,NY,M,other,1,2,35,2,32,New York,19651127,2300
15315,NY,M,other,1,2,35,2,32,New York,19651127,2300
15316,NY,F,General,1,1,35,4,32,New York,19651127,2300
15317,NY,F,other,1,1,35,2,32,New York,19651127,2300
15318,NY,M,other,1,2,35,2,32,New York,19651127,2300
15319,NY,M,General,0,2,35,4,32,New York,19651127,2300
15320,NY,F,General,0,1,35,4,32,New York,19651127,2300
15321,NY,F,other,1,1,35,2,32,New York,19651127,2300
15322,NY,M,other,0,2,35,2,32,New York,19651127,2300
15323,NY,M,other,1,2,35,2,32,New York,19651127,2300
15324,NY,M,other,1,2,35,2,32,New York,19651127,2300
15325,NY,F,General,0,1,35,4,32,New York,19651127,2300
15326,NY,M,other,0,2,35,2,32,New York,19651127,2300
15327,NY,F,other,1,1,35,2,32,New York,19651127,2300
15328,NY,M,General,0,2,35,4,32,New York,19651127,2300
15329,NY,M,other,0,2,35,2,32,New York,19651127,2300
15330,NY,M,General,0,2,35,4,32,New York,19651127,2300
15331,NY,M,other,0,2,35,2,32,New York,19651127,2300
15332,NY,M,General,0,2,35,4,32,New York,19651127,2300
15333,NY,F,General,1,1,35,4,32,New York,19651127,2300
15334,NY,M,other,0,2,35,2,32,New York,19651127,2300
15335,NY,M,other,1,2,35,2,32,New York,19651127,2300
15336,NY,M,other,0,2,35,2,32,New York,19651127,2300
15337,NY,F,General,1,1,35,4,32,New York,19651127,2300
15338,NY,M,other,1,2,35,2,32,New York,19651127,2300
15339,NY,M,General,1,2,35,4,32,New York,19651127,2300
15340,NY,F,other,0,1,35,2,32,New York,19651127,2300
15341,NY,F,other,0,1,35,2,32,New York,19651127,2300
15342,NY,F,other,1,1,35,2,32,New York,19651127,2300
15343,NY,M,other,0,2,35,2,32,New York,19651127,2300
15344,NY,F,other,1,1,35,2,32,New York,19651127,2300
15345,NY,F,other,0,1,35,2,32,New York,19651127,2300
15346,NY,M,other,0,2,35,2,32,New York,19651127,2300
15347,NY,M,other,0,2,35,2,32,New York,19651127,2300
15348,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15349,NY,M,General,1,2,35,4,32,New York,19651127,2300
15350,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15351,NY,M,other,0,2,35,2,32,New York,19651127,2300
15352,NY,M,General,0,2,35,4,32,New York,19651127,2300
15353,NY,F,General,0,1,35,4,32,New York,19651127,2300
15354,NY,M,other,0,2,35,2,32,New York,19651127,2300
15355,NY,M,General,0,2,35,4,32,New York,19651127,2300
15356,NY,M,other,0,2,35,2,32,New York,19651127,2300
15357,NY,F,General,0,1,35,4,32,New York,19651127,2300
15358,NY,F,other,0,1,35,2,32,New York,19651127,2300
15359,NY,M,other,0,2,35,2,32,New York,19651127,2300
15360,NY,F,other,0,1,35,2,32,New York,19651127,2300
15361,NY,M,General,0,2,35,4,32,New York,19651127,2300
15362,NY,M,other,1,2,35,2,32,New York,19651127,2300
15363,NY,M,General,1,2,35,4,32,New York,19651127,2300
15364,NY,M,other,0,2,35,2,32,New York,19651127,2300
15365,NY,F,other,0,1,35,2,32,New York,19651127,2300
15366,NY,F,other,1,1,35,2,32,New York,19651127,2300
15367,NY,M,other,0,2,35,2,32,New York,19651127,2300
15368,NY,F,other,0,1,35,2,32,New York,19651127,2300
15369,NY,F,General,1,1,35,4,32,New York,19651127,2300
15370,NY,M,other,0,2,35,2,32,New York,19651127,2300
15371,NY,M,General,0,2,35,4,32,New York,19651127,2300
15372,NY,F,other,1,1,35,2,32,New York,19651127,2300
15373,NY,M,other,0,2,35,2,32,New York,19651127,2300
15374,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15375,NY,M,other,0,2,35,2,32,New York,19651127,2300
15376,NY,M,General,1,2,35,4,32,New York,19651127,2300
15377,NY,F,General,1,1,35,4,32,New York,19651127,2300
15378,NY,M,other,0,2,35,2,32,New York,19651127,2300
15379,NY,F,General,0,1,35,4,32,New York,19651127,2300
15380,NY,M,General,0,2,35,4,32,New York,19651127,2300
15381,NY,M,General,1,2,35,4,32,New York,19651127,2300
15382,NY,M,other,0,2,35,2,32,New York,19651127,2300
15383,NY,M,General,0,2,35,4,32,New York,19651127,2300
15384,NY,M,other,0,2,35,2,32,New York,19651127,2300
15385,NY,F,other,0,1,35,2,32,New York,19651127,2300
15386,NY,M,other,0,2,35,2,32,New York,19651127,2300
15387,NY,F,other,1,1,35,2,32,New York,19651127,2300
15388,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15389,NY,M,General,0,2,35,4,32,New York,19651127,2300
15390,NY,M,other,0,2,35,2,32,New York,19651127,2300
15391,NY,M,other,0,2,35,2,32,New York,19651127,2300
15392,NY,M,other,0,2,35,2,32,New York,19651127,2300
15393,NY,F,General,1,1,35,4,32,New York,19651127,2300
15394,NY,M,other,1,2,35,2,32,New York,19651127,2300
15395,NY,M,other,0,2,35,2,32,New York,19651127,2300
15396,NY,M,other,0,2,35,2,32,New York,19651127,2300
15397,NY,M,other,0,2,35,2,32,New York,19651127,2300
15398,NY,M,other,1,2,35,2,32,New York,19651127,2300
15399,NY,F,General,1,1,35,4,32,New York,19651127,2300
15400,NY,M,General,0,2,35,4,32,New York,19651127,2300
15401,NY,M,other,0,2,35,2,32,New York,19651127,2300
15402,NY,F,General,1,1,35,4,32,New York,19651127,2300
15403,NY,M,other,0,2,35,2,32,New York,19651127,2300
15404,NY,F,other,1,1,35,2,32,New York,19651127,2300
15405,NY,M,General,1,2,35,4,32,New York,19651127,2300
15406,NY,M,other,1,2,35,2,32,New York,19651127,2300
15407,NY,M,other,1,2,35,2,32,New York,19651127,2300
15408,NY,F,General,0,1,35,4,32,New York,19651127,2300
15409,NY,F,General,1,1,35,4,32,New York,19651127,2300
15410,NY,M,other,0,2,35,2,32,New York,19651127,2300
15411,NY,M,other,0,2,35,2,32,New York,19651127,2300
15412,NY,F,other,0,1,35,2,32,New York,19651127,2300
15413,NY,M,other,1,2,35,2,32,New York,19651127,2300
15414,NY,F,General,0,1,35,4,32,New York,19651127,2300
15415,NY,M,General,0,2,35,4,32,New York,19651127,2300
15416,NY,M,other,0,2,35,2,32,New York,19651127,2300
15417,NY,M,General,1,2,35,4,32,New York,19651127,2300
15418,NY,M,other,0,2,35,2,32,New York,19651127,2300
15419,NY,F,General,1,1,35,4,32,New York,19651127,2300
15420,NY,M,other,0,2,35,2,32,New York,19651127,2300
15421,NY,F,General,0,1,35,4,32,New York,19651127,2300
15422,NY,F,other,0,1,35,2,32,New York,19651127,2300
15423,NY,F,General,0,1,35,4,32,New York,19651127,2300
15424,NY,M,other,1,2,35,2,32,New York,19651127,2300
15425,NY,M,General,1,2,35,4,32,New York,19651127,2300
15426,NY,F,other,1,1,35,2,32,New York,19651127,2300
15427,NY,M,Surgeon,1,2,35,1,32,New York,19651127,2300
15428,NY,M,other,1,2,35,2,32,New York,19651127,2300
15429,NY,F,other,1,1,35,2,32,New York,19651127,2300
15430,NY,F,General,0,1,35,4,32,New York,19651127,2300
15431,NY,M,other,1,2,35,2,32,New York,19651127,2300
15432,NY,F,other,0,1,35,2,32,New York,19651127,2300
15433,NY,M,General,0,2,35,4,32,New York,19651127,2300
15434,NY,F,other,1,1,35,2,32,New York,19651127,2300
15435,NY,M,other,0,2,35,2,32,New York,19651127,2300
15436,NY,M,General,0,2,35,4,32,New York,19651127,2300
15437,NY,F,General,0,1,35,4,32,New York,19651127,2300
15438,NY,F,other,0,1,35,2,32,New York,19651127,2300
15439,NY,F,General,0,1,35,4,32,New York,19651127,2300
15440,NY,M,other,1,2,35,2,32,New York,19651127,2300
15441,NY,F,other,1,1,35,2,32,New York,19651127,2300
15442,NY,F,other,1,1,35,2,32,New York,19651127,2300
15443,NY,F,other,0,1,35,2,32,New York,19651127,2300
15444,NY,M,other,0,2,35,2,32,New York,19651127,2300
15445,NY,M,other,1,2,35,2,32,New York,19651127,2300
15446,NY,M,other,1,2,35,2,32,New York,19651127,2300
15447,NY,M,other,0,2,35,2,32,New York,19651127,2300
