"","NPI","Gender","State","Credentials","Specialty","Opioid.Prescriber"
"12826",1467493023,"F","ME","FNP","Nurse Practitioner",1
"12827",1720063100,"M","GA","M.D.","Urology",1
"12828",1013359439,"F","TN","D.D.S.","Dentist",1
"12829",1699075085,"M","PR","M.D.","General Practice",1
"12830",1811907199,"F","GA","M.D.","Physical Medicine and Rehabilitation",1
"12831",1215158472,"M","MI","MD","Psychiatry",0
"12832",1235144023,"F","FL","O.D.","Optometry",0
"12833",1871788927,"F","TX","M.D.","Physical Medicine and Rehabilitation",1
"12834",1396060364,"M","TX","DO","Emergency Medicine",1
"12835",1710986328,"F","CA","DO","Family Practice",1
"12836",1073544854,"M","CA","M.D.","Psychiatry",0
"12837",1982694055,"M","AZ","DDS","Dentist",1
"12838",1255575619,"M","ID","M.D.","Internal Medicine",1
"12839",1780763623,"M","TX","MD","Family Practice",0
"12840",1548294390,"M","GA","M.D.","Cardiology",1
"12841",1083972038,"F","IN","M.D.","Student in an Organized Health Care Education/Training Program",0
"12842",1689695330,"F","VA","NP","Nurse Practitioner",1
"12843",1619238359,"F","SC","M.D.","Obstetrics/Gynecology",1
"12844",1386621373,"M","MN","","Family Practice",1
"12845",1588616734,"F","AZ","M.D.","Preventive Medicine",1
"12846",1205843893,"M","MA","DPM","Podiatry",1
"12847",1669761383,"F","MA","","Student in an Organized Health Care Education/Training Program",1
"12848",1033162474,"F","MI","MD","Pediatric Medicine",1
"12849",1124182779,"M","SC","MD","Internal Medicine",1
"12850",1851330914,"M","PA","DO","Emergency Medicine",1
"12851",1144200296,"M","CO","D.O.","Gastroenterology",0
"12852",1386850964,"F","FL","ARNP","Nurse Practitioner",0
"12853",1366500795,"M","AR","M.D.","Psychiatry",1
"12854",1700978624,"M","MN","D.D.S, M.S.","Dentist",1
"12855",1366463218,"M","CA","MD","Geriatric Medicine",1
"12856",1013126200,"M","TX","MD","Internal Medicine",1
"12857",1164542890,"M","KS","MD","General Surgery",1
"12858",1538131388,"M","NY","MD","Internal Medicine",1
"12859",1205091410,"M","TX","DPM","Podiatry",1
"12860",1780636860,"M","WA","PA-C","Physician Assistant",1
"12861",1215966858,"M","IL","MD","Family Practice",1
"12862",1184752024,"M","TN","M.D.","Emergency Medicine",1
"12863",1235478538,"M","WI","M.D","Internal Medicine",1
"12864",1962773580,"F","CA","RN","Registered Nurse",0
"12865",1710925532,"M","IL","M.D.","Gastroenterology",0
"12866",1659390565,"M","WA","ARNP","Nurse Practitioner",0
"12867",1538202452,"F","FL","ARNP","Nurse Practitioner",0
"12868",1528175189,"M","CA","PHARMD","Pharmacist",0
"12869",1336188689,"M","PA","D.O.","Family Practice",1
"12870",1124024625,"M","OH","MD","Internal Medicine",1
"12871",1306912779,"M","GA","MD","Psychiatry",1
"12872",1487831582,"F","NY","M.D.","Internal Medicine",0
"12873",1104952514,"F","NY","M.D.","Anesthesiology",0
"12874",1578778676,"M","PA","MD","Orthopedic Surgery",1
"12875",1104817337,"F","FL","O.D.","Optometry",0
"12876",1073572087,"M","NC","M.D.","Psychiatry",0
"12877",1528127776,"F","FL","D.M.D.","Dentist",1
"12878",1629077797,"F","NJ","M.D.","Endocrinology",0
"12879",1366547473,"F","MS","M.D.","Infectious Disease",1
"12880",1700091360,"F","WV","D.O.","Emergency Medicine",1
"12881",1033250428,"M","CA","M.D.","General Surgery",1
"12882",1639154305,"M","MA","M.D.","Internal Medicine",0
"12883",1548212319,"M","VA","MD","Gastroenterology",0
"12884",1225176795,"M","MI","M.D.","Psychiatry & Neurology",0
"12885",1861439481,"M","NJ","DO","Otolaryngology",1
"12886",1497821284,"M","MI","M.D.","Gastroenterology",1
"12887",1346461407,"M","CA","D.D.S.","Dentist",0
"12888",1376679043,"M","MD","M.D.","Ophthalmology",0
"12889",1407026479,"M","NC","M.D.","Urology",1
"12890",1629163910,"M","NE","MD","Cardiac Surgery",1
"12891",1407924103,"F","MI","D.D.S.","Dentist",1
"12892",1992763189,"M","AR","DDS","Dentist",1
"12893",1487811550,"F","SC","M.D","Internal Medicine",0
"12894",1023079431,"F","NY","M.D.","Family Practice",1
"12895",1396755211,"F","MA","M.D.","Internal Medicine",1
"12896",1043560659,"F","OH","CNP","Nurse Practitioner",1
"12897",1902229768,"F","MA","","Nurse Practitioner",1
"12898",1245201763,"M","FL","M.D.","Physical Medicine and Rehabilitation",1
"12899",1194830612,"M","TN","MD","Internal Medicine",1
"12900",1972523835,"M","CO","DDS","Dentist",1
"12901",1518058551,"M","MT","MD","Urology",1
"12902",1538272190,"M","IL","MD","Orthopedic Surgery",1
"12903",1407976160,"F","NY","NP","Nurse Practitioner",0
"12904",1477546364,"F","OH","M.D.","Family Practice",1
"12905",1245256510,"F","NC","MD","Emergency Medicine",1
"12906",1982691739,"M","MI","D.O.","Ophthalmology",0
"12907",1669440764,"M","TX","DDS","Dentist",0
"12908",1285877605,"M","MI","M.D.","Dermatology",0
"12909",1043598477,"M","ID","PA-C","Physician Assistant",1
"12910",1013916634,"F","TX","FNP","Nurse Practitioner",1
"12911",1972794790,"M","FL","M.D.","Family Practice",1
"12912",1396831889,"M","CA","MD","Internal Medicine",1
"12913",1669612925,"F","CT","MD","Psychiatry & Neurology",0
"12914",1841231446,"F","TX","M.D.","Internal Medicine",1
"12915",1376570184,"M","CA","M.D.","Gastroenterology",1
"12916",1194894204,"F","DE","M.D.","Psychiatry",1
"12917",1790884369,"M","TX","O.D.","Optometry",0
"12918",1689710386,"M","MI","DDS","Dentist",0
"12919",1982787826,"F","CA","","Nurse Practitioner",1
"12920",1477523488,"M","RI","MD","Family Practice",1
"12921",1669524765,"F","NY","MD","Obstetrics/Gynecology",0
"12922",1043248347,"M","PA","M.D.","Psychiatry & Neurology",0
"12923",1477729747,"M","CA","D.D.S.","Dentist",1
"12924",1447454988,"M","PA","DDS","Dentist",0
"12925",1932221694,"M","CA","M.D.","Urology",1
"12926",1902881352,"M","MI","MD","Gastroenterology",0
"12927",1447202585,"M","WA","PA-C","Physician Assistant",1
"12928",1124368279,"M","FL","P.A.","Nurse Practitioner",0
"12929",1508850991,"M","MD","MD","Internal Medicine",1
"12930",1750429551,"M","FL","M.D.","Neurology",0
"12931",1871667543,"M","TX","DDS MS","Dentist",1
"12932",1033140876,"M","CT","MD","Otolaryngology",1
"12933",1891098034,"M","IN","MD","Internal Medicine",0
"12934",1619140027,"M","NM","MD","Ophthalmology",0
"12935",1053465161,"M","OH","DDS","Dentist",1
"12936",1740289172,"F","NY","CNM","Certified Nurse Midwife",0
"12937",1679758395,"M","WI","DDS","Dentist",1
"12938",1043318173,"F","CA","M.D., MPH","Internal Medicine",1
"12939",1083842868,"M","IL","","Internal Medicine",1
"12940",1316119357,"M","CA","M.D.","Internal Medicine",1
"12941",1184605669,"M","PR","","Cardiology",0
"12942",1013901453,"F","CT","PAC","Physician Assistant",1
"12943",1295734077,"M","NC","PA-C","Physician Assistant",1
"12944",1679573299,"M","WV","M.D.","Internal Medicine",0
"12945",1780681064,"M","CT","MD","Dermatology",1
"12946",1003145897,"F","MD","P.A.-C","Physician Assistant",1
"12947",1245283316,"M","DE","MD","Pulmonary Disease",0
"12948",1255340790,"M","ME","PAC","Physician Assistant",1
"12949",1679572630,"F","IL","DO","General Practice",1
"12950",1083628374,"M","NV","DMD","Dentist",0
"12951",1083813190,"F","CO","FNP","Nurse Practitioner",0
"12952",1396760591,"F","FL","OD","Optometry",0
"12953",1306101357,"F","MN","PMHNP","Nurse Practitioner",0
"12954",1013009273,"F","WA","ARNP","Nurse Practitioner",0
"12955",1306280573,"M","NC","M.D.","Student in an Organized Health Care Education/Training Program",1
"12956",1376834002,"M","NV","PA-C","Physician Assistant",1
"12957",1326030438,"F","MD","MD","Family Practice",0
"12958",1144395138,"M","CO","DDS","Dentist",0
"12959",1053317719,"M","FL","M.D.","Family Practice",1
"12960",1720201577,"F","VA","M.D","Internal Medicine",1
"12961",1124236815,"M","NC","DDS","Oral Surgery (dentists only)",1
"12962",1033446349,"M","FL","M.D.","Family Practice",1
"12963",1184700411,"F","NY","MD","Family Practice",0
"12964",1093799041,"M","FL","MD","Internal Medicine",0
"12965",1881610962,"F","IL","MD","Internal Medicine",0
"12966",1740257930,"M","IL","MD","Obstetrics/Gynecology",0
"12967",1982671673,"M","NJ","MD","Internal Medicine",0
"12968",1043338395,"F","IL","MD","Gynecological/Oncology",1
"12969",1336256619,"M","MO","DO","Anesthesiology",0
"12970",1114114238,"M","CA","M.D.","Orthopedic Surgery",1
"12971",1104038306,"M","AL","MD","Internal Medicine",1
"12972",1447595608,"F","NC","PA-C","Physician Assistant",1
"12973",1548274871,"M","OH","M.D.","Family Practice",1
"12974",1851540660,"F","PA","CRNP","Nurse Practitioner",0
"12975",1669518635,"F","CT","APRN","Nurse Practitioner",0
"12976",1295976280,"M","LA","M.D.","Orthopedic Surgery",1
"12977",1275551319,"M","MD","D.D.S","Dentist",0
"12978",1972604908,"M","MO","MD","Internal Medicine",1
"12979",1114219409,"F","WI","MD","Student in an Organized Health Care Education/Training Program",1
"12980",1326273681,"M","SD","MD/PHD","Neurology",0
"12981",1033427067,"M","CA","M.D.","Internal Medicine",0
"12982",1467484899,"M","PA","MD","Ophthalmology",0
"12983",1508809831,"F","SC","MD","Psychiatry",0
"12984",1174535082,"M","NC","MD","Neurology",1
"12985",1588925655,"F","IN","DO","Family Practice",0
"12986",1477592335,"M","OH","MD","Neurology",0
"12987",1124111950,"F","MI","O.D.","Optometry",0
"12988",1669554978,"F","PA","MD","Internal Medicine",1
"12989",1780602961,"M","IN","M.D.","Emergency Medicine",1
"12990",1215372404,"F","MD","M.B.B.S","Student in an Organized Health Care Education/Training Program",1
"12991",1669471363,"F","CA","M.D.","General Practice",0
"12992",1073526794,"F","CA","DDS","Dentist",1
"12993",1962497537,"M","NC","MD","Internal Medicine",1
"12994",1497712277,"M","NC","D.O.","Internal Medicine",1
"12995",1720123433,"F","CA","DDS","Dentist",0
"12996",1841426483,"M","PA","MD","Physical Medicine and Rehabilitation",0
"12997",1538272331,"M","NJ","DDS","Dentist",0
"12998",1447332291,"M","FL","D.D.S.","Dentist",1
"12999",1073517983,"M","WV","M.D.","Allergy/Immunology",1
"13000",1417076902,"M","ME","DDS, MS, MSPH","Dentist",0
"13001",1104171362,"F","ME","PA","Physician Assistant",1
"13002",1336198829,"F","TN","FNP","Nurse Practitioner",0
"13003",1255437539,"M","AR","MD","Emergency Medicine",1
"13004",1497959068,"F","TX","MD","Internal Medicine",1
"13005",1093005266,"F","NY","PHYSICIAN ASSISTANT","Physician Assistant",0
"13006",1194932616,"F","VA","F.N.P.","Nurse Practitioner",1
"13007",1790128387,"M","MO","M.D.","Student in an Organized Health Care Education/Training Program",1
"13008",1093949679,"M","TX","DDS","Dentist",0
"13009",1770788218,"F","RI","M.D.","Obstetrics/Gynecology",0
"13010",1689746349,"M","OH","D.D.S.","Dentist",0
"13011",1427091354,"M","MA","MD","Emergency Medicine",1
"13012",1033186804,"M","NY","DPM","Podiatry",1
"13013",1740472885,"F","NJ","MD","Internal Medicine",1
"13014",1598083271,"M","FL","DDS","Dentist",1
"13015",1417984899,"M","TX","M.D.","Critical Care (Intensivists)",1
"13016",1346287620,"M","NY","M.D.","Orthopedic Surgery",1
"13017",1003836024,"M","UT","M.D.","Emergency Medicine",1
"13018",1063720894,"M","CA","","Nurse Practitioner",0
"13019",1962701326,"M","MA","M.D.","Internal Medicine",1
"13020",1285979351,"F","WA","DNP, ARNP","Nurse Practitioner",1
"13021",1043347784,"M","NY","PA-C","Physician Assistant",0
"13022",1225024854,"F","TX","M.D.","Neurology",1
"13023",1659660314,"M","TX","","Emergency Medicine",1
"13024",1386083442,"F","PA","MD","Internal Medicine",1
"13025",1528217841,"M","UT","D.O.","Emergency Medicine",1
"13026",1962782409,"F","NC","","Student in an Organized Health Care Education/Training Program",0
"13027",1679567580,"M","GA","MD","Internal Medicine",0
"13028",1629133368,"M","CA","M.D.","Rheumatology",1
"13029",1063428704,"M","GA","M.D.","Plastic and Reconstructive Surgery",1
"13030",1649461021,"F","CA","R.N.P.","Nurse Practitioner",1
"13031",1770559635,"M","AR","M.D.","Family Practice",1
"13032",1578567392,"M","WA","MD","Internal Medicine",0
"13033",1124112149,"F","NJ","M.D.","Internal Medicine",0
"13034",1467735621,"M","AZ","PA-C","Physician Assistant",1
"13035",1881016459,"F","AZ","F.N.P.","Nurse Practitioner",0
"13036",1548293541,"F","NC","MD","Obstetrics/Gynecology",0
"13037",1043207251,"F","IL","MD","Medical Oncology",1
"13038",1073542684,"M","CA","M.D.","Critical Care (Intensivists)",0
"13039",1437124617,"M","WI","D.O.","Family Practice",0
"13040",1063414639,"F","NY","DO","Family Practice",0
"13041",1427195114,"M","FL","M.D.","Endocrinology",0
"13042",1225037484,"F","VA","M.D.","Neurology",1
"13043",1881969475,"M","WV","PA-C","Physician Assistant",1
"13044",1083866248,"M","OR","DMD","Dentist",1
"13045",1558552224,"M","CA","D.D.S.","Dentist",0
"13046",1114953304,"M","MI","D.O.","Family Practice",1
"13047",1669607008,"F","GA","MD","Family Practice",1
"13048",1730143181,"M","NJ","D.D.S.","Dentist",1
"13049",1952501942,"M","RI","PA-C","Physician Assistant",1
"13050",1679520969,"F","NC","FNP","Nurse Practitioner",0
"13051",1891734687,"M","CA","MD","Pulmonary Disease",0
"13052",1497749592,"F","MD","MD","Infectious Disease",1
"13053",1043281314,"M","NC","MD","Cardiology",0
"13054",1891704698,"F","UT","MD","Geriatric Medicine",1
"13055",1518088616,"F","NY","","Psychiatry",0
"13056",1730109323,"F","CA","MD","Rheumatology",1
"13057",1932300688,"M","FL","D.M.D.","Dentist",1
"13058",1386603033,"M","IL","M.D.","Family Practice",1
"13059",1003975707,"M","TN","PA","Physician Assistant",1
"13060",1588698369,"F","NM","MD","Internal Medicine",1
"13061",1346357548,"F","PA","MD","Ophthalmology",0
"13062",1881939890,"F","CO","NP","Nurse Practitioner",0
"13063",1740405471,"M","PR","D.M.D","Dentist",0
"13064",1376629063,"M","CA","M.D.","Pediatric Medicine",0
"13065",1437447091,"M","MO","M.D.","Emergency Medicine",1
"13066",1659516417,"M","NY","MD","Internal Medicine",0
"13067",1154361871,"M","CA","DPM","Podiatry",1
"13068",1588740112,"F","LA","M.D.","Obstetrics/Gynecology",0
"13069",1720244387,"M","FL","O.D.","Optometry",0
"13070",1053632406,"M","IL","M.D.","Family Practice",0
"13071",1679575740,"M","CO","DDS","Dentist",1
"13072",1356427199,"M","LA","MD","Nephrology",1
"13073",1780682484,"M","NC","M.D.","Cardiology",1
"13074",1952699803,"M","MI","D.O.","Otolaryngology",1
"13075",1639130248,"M","MO","MD","Pediatric Medicine",0
"13076",1043264971,"F","LA","MD","Internal Medicine",1
"13077",1972578235,"M","CO","","Emergency Medicine",0
"13078",1497813471,"M","MI","M.D.","Psychiatry",0
"13079",1952308348,"F","AZ","ANP","Nurse Practitioner",0
"13080",1780780783,"M","KY","MD","Family Practice",1
"13081",1831165638,"M","FL","PA-C","Physician Assistant",1
"13082",1376500850,"M","MD","M.D.","Family Practice",1
"13083",1316228026,"M","FL","P.A.","Physician Assistant",0
"13084",1578602082,"M","IL","DMD","Oral Surgery (dentists only)",1
"13085",1598881229,"F","CA","M.D.","Internal Medicine",1
"13086",1477522241,"F","FL","MD","Internal Medicine",1
"13087",1396820759,"M","NY","MD","Internal Medicine",1
"13088",1922273929,"F","PA","M.D.","Family Practice",1
"13089",1790717585,"M","VA","PA-C","Physician Assistant",1
"13090",1881691426,"F","PA","CRNP","Nurse Practitioner",0
"13091",1093763229,"M","FL","M.D.","Gastroenterology",0
"13092",1457354649,"M","KY","MD","Dermatology",1
"13093",1477591147,"M","TN","M.D.","Emergency Medicine",1
"13094",1659320737,"F","MI","M.D.","Geriatric Medicine",1
"13095",1205030038,"M","IA","D.O.","Emergency Medicine",1
"13096",1073573713,"F","NJ","M.D.","Pulmonary Disease",0
"13097",1093790883,"M","MO","","Family Practice",1
"13098",1740218023,"M","NY","D.O.","Emergency Medicine",1
"13099",1629171525,"F","PR","M.D.","General Practice",1
"13100",1508889312,"M","LA","PA-C","Physician Assistant",1
"13101",1437179447,"M","NC","M.D.","Internal Medicine",1
"13102",1184682437,"F","OR","MD","Dermatology",0
"13103",1821313479,"F","NY","FNP","Nurse Practitioner",1
"13104",1003907858,"M","PA","D.M.D.","Dentist",0
"13105",1942370077,"M","NV","DDS","Dentist",0
"13106",1790839108,"M","CA","D.D.S.","Dentist",0
"13107",1215938402,"M","NY","M.D","Orthopedic Surgery",1
"13108",1700169737,"F","WI","NP","Nurse Practitioner",0
"13109",1174756126,"M","PA","D.O.","Internal Medicine",0
"13110",1467694372,"F","NY","O.D.","Optometry",0
"13111",1831497494,"F","AK","PA-C","Physician Assistant",0
"13112",1043290596,"F","NH","D.O.","Rheumatology",1
"13113",1407068661,"F","PA","MD","Cardiology",1
"13114",1023052032,"M","TN","M.D.","Pediatric Medicine",0
"13115",1174510333,"M","FL","M.D.","Cardiology",0
"13116",1699906354,"M","NJ","MD","Family Practice",1
"13117",1881742732,"M","CA","MD","Family Practice",1
"13118",1356607279,"M","MI","DDS","Dentist",1
"13119",1053354654,"F","TX","M.D.","Family Practice",1
"13120",1003841792,"M","TX","M.D.","Preventive Medicine",0
"13121",1518983402,"M","MI","DDS","Dentist",0
"13122",1396797692,"M","FL","M.D.","Medical Oncology",1
"13123",1164689469,"F","FL","DO","Family Practice",1
"13124",1235167602,"M","IL","DMD","Maxillofacial Surgery",1
"13125",1003023193,"M","TX","MED, LPC","Counselor",0
"13126",1205185345,"M","TX","","Student in an Organized Health Care Education/Training Program",1
"13127",1922113232,"M","FL","M.D.","Family Practice",1
"13128",1164550802,"M","TX","PA-C","Physician Assistant",0
"13129",1689982332,"M","OK","DDS","Dentist",1
"13130",1710122247,"F","KY","APRN","Nurse Practitioner",1
"13131",1962474635,"M","NM","M.D.","Family Practice",1
"13132",1932194297,"M","NY","O.D.","Optometry",0
"13133",1104905561,"F","WA","ARNP","Nurse Practitioner",1
"13134",1609821461,"M","AZ","M.D.","Cardiology",0
"13135",1518187863,"M","WA","D.D.S.","Dentist",0
"13136",1336435437,"F","ME","PA-C","Physician Assistant",1
"13137",1629025879,"M","NE","PHYSICIAN ASST PA C","Physician Assistant",1
"13138",1104818004,"M","MD","M.D.","Family Practice",1
"13139",1518201300,"F","FL","NP-C","Nurse Practitioner",1
"13140",1598897894,"M","CA","MD","Family Practice",1
"13141",1720031388,"M","CA","M.D.","Family Practice",1
"13142",1063598373,"M","TN","MD","General Surgery",1
"13143",1285953679,"M","FL","MD","Student in an Organized Health Care Education/Training Program",1
"13144",1679542724,"M","DC","M.D.","Internal Medicine",1
"13145",1720368145,"F","FL","M.D.","Student in an Organized Health Care Education/Training Program",1
"13146",1447271465,"M","MO","DDS","Dentist",0
"13147",1811955156,"M","AL","DO","Nephrology",1
"13148",1396840401,"F","SD","MD","Gastroenterology",0
"13149",1578513867,"M","OR","M.D.","Interventional Pain Management",0
"13150",1649292541,"M","TN","DDS","Dentist",0
"13151",1225099104,"M","FL","MD","Internal Medicine",1
"13152",1508876590,"M","OK","M.D.","Internal Medicine",1
"13153",1669466298,"F","NJ","PA","Physician Assistant",0
"13154",1225185044,"M","KY","MD","Ophthalmology",0
"13155",1396952446,"M","FL","MD,PA","Vascular Surgery",1
"13156",1093934200,"F","CA","M.D.","Ophthalmology",0
"13157",1871752444,"F","MA","M.D.","Otolaryngology",0
"13158",1205856259,"M","NE","DDS","Dentist",0
"13159",1952568644,"M","NY","M.D.  MMSC.","Psychiatry & Neurology",0
"13160",1386697860,"M","PA","M.D.","Gastroenterology",0
"13161",1467676478,"M","MA","MD","Internal Medicine",1
"13162",1023297397,"M","NC","M.D.","Internal Medicine",1
